id,tweet_id,"tweet_text","tweet_source","tweet_created_time",tweet_retweet_count,tweet_favorite_count,"tweet_pre_process_result",tweet_polarity
7243491,490685039907074048,"RT @an_news: #Malaysia is 'very sad and angry' that the integrity of the #MH17 site has been compromised, says transport minister http://t.…","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Sun Jul 20 02:30:04 +0000 2014",0,0,"Malaysia 'very sad angry' the integrity the MH17 site been compromised say transport minister http: …",NULL
7245056,490685383852568576,"RT @CharlizeAfrica: Our thoughts are with the families of the victims of flight MH17.  The HIV/AIDS world has lost some of our brightest.","<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","Sun Jul 20 02:31:26 +0000 2014",0,0,"Our thought with family the victim flight MH17 The HIV AIDS world lost of brightest",NULL
7245255,490685434176217088,"RT @UNICEF: We stand in solidarity with our #AIDS2014 friends and UN colleagues lost on flight #MH17 who gave so much in our common cause","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Sun Jul 20 02:31:38 +0000 2014",0,0,"We stand solidarity our AIDS2014 friend UN colleague lost flight MH17 gave much our common cause",NULL
7245515,490685488723132416,"#FalseFlag #MH17 \"I find the entire story hard to believe. A plane is shot down from 30,000. Pretty much all that... http://t.co/gtB3d8ewiV","<a href=\"http://www.facebook.com/twitter\" rel=\"nofollow\">Facebook</a>","Sun Jul 20 02:31:51 +0000 2014",0,0,"FalseFlag MH17 I find entire story hard believe A plane shot from 30 000 Pretty much that",NULL
7246763,490685778100379649,"Ukraine: Russia, rebels destroying Flight MH17 evidence -  KIEV, Ukraine — Ukraine is accusing Russia of assisting... http://t.co/Zl4mH4ZG9a","<a href=\"http://www.ajaymatharu.com/\" rel=\"nofollow\">Tweet Old Post</a>","Sun Jul 20 02:33:00 +0000 2014",0,0,"Ukraine: Russia rebel destroying Flight MH17 evidence KIEV Ukraine — Ukraine accusing Russia assisting",NULL
7247092,490685861990658049,"RT @lIIlIuminati: SHOCKING FLIGHT #MH17 CONSPIRACY 😱 http://t.co/W4Hg3X2TQS","<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","Sun Jul 20 02:33:20 +0000 2014",0,0,"SHOCKING FLIGHT MH17 CONSPIRACY",NULL
7247163,490685874586148864,"RT @Huan2U: Sir @NajibRazak , we know how you feel , especially on #MH370 and #MH17 , but as Malaysian we are always with you. http://t.co/…","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Sun Jul 20 02:33:23 +0000 2014",0,0,"Sir know you feel especially MH370 MH17 a Malaysian are always you …",NULL
7247725,490686008821047297,"Crash a double tragedy for one family http://t.co/gsRg84kc29 #WhereIsTheFuckingPlane.com #MH17","<a href=\"http://www.ajaymatharu.com/\" rel=\"nofollow\">Tweet Old Post</a>","Sun Jul 20 02:33:55 +0000 2014",0,0,"Crash double tragedy one family WhereIsTheFuckingPlane com MH17",NULL
7248257,490686126227615744,"Queensland MH17 victim joked of not coming home: Breaking news from UK: Queensland MH17 victim joke... http://t.co/2kdhLq5j5M #headlines","<a href=\"http://twitterfeed.com\" rel=\"nofollow\">twitterfeed</a>","Sun Jul 20 02:34:23 +0000 2014",0,0,"Queensland MH17 victim joked not coming home: Breaking news UK: Queensland MH17 victim joke headline",NULL
7248300,490686134641778689,"RT @guardian: MH17: Tony Abbott says Russia cannot 'wash its hands' of airline tragedy:  http://t.co/Lgf9r7mBx9","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Sun Jul 20 02:34:25 +0000 2014",0,0,"MH17: Tony Abbott say Russia cannot 'wash hands' airline tragedy:",NULL
7249085,490686314975490049,"@theage #MH17 PUTIN is the tough 'pariah' guy who hides behind the skirts of his coward pro-Russian separatist rebels.","<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","Sun Jul 20 02:35:08 +0000 2014",0,0,"MH17 PUTIN tough 'pariah' guy hide behind the skirt his coward pro-Russian separatist rebel",NULL
7249807,490686461780697088,"RT @Mario__Savio: BREAKING!  #CIA--US Analysts believe #Ukraine #Kiev shot #MH17 down http://t.co/aUAZ6YGgEw corroborate\"Carlos\"@spainbuca …","<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>","Sun Jul 20 02:35:43 +0000 2014",0,0,"BREAKING CIA--US Analysts believe Ukraine Kiev shot MH17 corroborate Carlos …",NULL
7250014,490686499537825793,":/ may Allah give them patience and grant the Muslims passengers the highest stage of paradise.

#mh17 http://t.co/Lilwqbytjw","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Sun Jul 20 02:35:52 +0000 2014",0,0,": may Allah give patience grant Muslims passenger highest stage paradise mh17",NULL
7251707,490686860268544000,"RT @abcnews: Tony Abbott joins mourners at Sydney ceremony for #MH17 victims http://t.co/wka37qzKdz (Photo: @Philippa_mc) http://t.co/JdWId…","<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","Sun Jul 20 02:37:18 +0000 2014",0,0,"Tony Abbott join mourner Sydney ceremony MH17 victim (Photo: …",NULL
7251831,490686885425983488,"RT @AmbassadorPower: Hideous scene at #MH17 crash: reports Pro-Russian militants taking victims' bodies from responders at gunpoint. Utter …","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Sun Jul 20 02:37:24 +0000 2014",0,0,"Hideous scene MH17 crash: report Pro-Russian militant taking victims' body responder gunpoint Utter …",NULL
7252405,490687011234148352,"\"We must follow international laws. Those who have no rights whatsoever can't claim/take over control of the black boxes #MH17 . @NajibRazak","<a href=\"http://blackberry.com/twitter\" rel=\"nofollow\">Twitter for BlackBerry®</a>","Sun Jul 20 02:37:54 +0000 2014",0,0,"We must follow international law Those have right whatsoever can't claim take control the black box MH17",NULL
7253005,490687128699826176,"RT @Thefinnigans: Fucking amazing @TonyAbbottMHR wants to know where #MH17 dead victims are taken to but wont tell us where the living 153 …","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Sun Jul 20 02:38:22 +0000 2014",0,0,"Fucking amazing want know MH17 dead victim taken but wont tell u the living 153 …",NULL
7253500,490687233524248576,"RT @vicenews: Up close and personal at the  #MH17 site (Warning: Graphic) https://t.co/WaYs8KDVtt http://t.co/tmcOEcx8f2","<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","Sun Jul 20 02:38:47 +0000 2014",0,0,"Up close personal the MH17 site (Warning: Graphic)",NULL
7253526,490687237730729984,"RT @lIIlIuminati: SHOCKING FLIGHT #MH17 CONSPIRACY 😱 http://t.co/W4Hg3X2TQS","<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","Sun Jul 20 02:38:48 +0000 2014",0,0,"SHOCKING FLIGHT MH17 CONSPIRACY",NULL
7254592,490687455822376960,"RT @STForeignDesk: #MH17 crash: Russian-led terrorists moved bodies to 'perform autopsies', says Ukraine  http://t.co/WCe742eKF6 http://t.c…","<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>","Sun Jul 20 02:39:40 +0000 2014",0,0,"MH17 crash: Russian-led terrorist moved body 'perform autopsies' say Ukraine http: c…",NULL
7254749,490687485198884864,"RT @Brain_hunt: Theory #2) It was a false flag #MH17 scripted by Ukraine to paint Russia as evil in order   Learn more: http://t.co/4B2uRzJ…","<a href=\"http://stone.com/Twittelator\" rel=\"nofollow\">Twittelator</a>","Sun Jul 20 02:39:47 +0000 2014",0,0,"Theory 2) It a false flag MH17 scripted Ukraine paint Russia evil order Learn more: …",NULL
7255116,490687569076563969,"Activist Post: MH17: World See Tragedy, US Sees “Game Changer” #news http://t.co/GiYpr0Y84J via @activistpost Does US Know Something? #RAS","<a href=\"https://dev.twitter.com/docs/tfw\" rel=\"nofollow\">Twitter for Websites</a>","Sun Jul 20 02:40:07 +0000 2014",0,0,"Activist Post: MH17: World See Tragedy US Sees “Game Changer” news via Does US Know Something RAS",NULL
7255121,490687573267058688,"#PrayForGaza #PrayForPalestin #PrayForSyiria #PrayForMH17 #PrayForMH370 #PrayForAll Allahhu :'(","<a href=\"http://www.facebook.com/twitter\" rel=\"nofollow\">Facebook</a>","Sun Jul 20 02:40:08 +0000 2014",0,0,"PrayForGaza PrayForPalestin PrayForSyiria PrayForMH17 PrayForMH370 PrayForAll Allahhu :'(",NULL
7257680,490688122737283072,"RT @SBSNews: US \"deeply concerned\" international investigators are being denied access to #MH17 crash site http://t.co/0ZlGSAQCjP http://t.…","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Sun Jul 20 02:42:19 +0000 2014",0,0,"US deeply concerned international investigator being denied access MH17 crash site http: …",NULL
7257805,490688152089022464,"RT @ginalimp: California USA Berkeley » http://t.co/3pK8lKgVH2  #MalaysiaAirlines 423 Why Was Malaysia Airlines MH17 Flying Over Ukraine? T…","<a href=\"http://dlvr.it\" rel=\"nofollow\">dlvr.it</a>","Sun Jul 20 02:42:26 +0000 2014",0,0,"California USA Berkeley » MalaysiaAirlines 423 Why Was Malaysia Airlines MH17 Flying Over Ukraine T…",NULL
7258124,490688231768211456,"RT @ginalimp: California USA Berkeley » http://t.co/3pK8lKgVH2  #MalaysiaAirlines 423 Why Was Malaysia Airlines MH17 Flying Over Ukraine? T…","<a href=\"http://dlvr.it\" rel=\"nofollow\">dlvr.it</a>","Sun Jul 20 02:42:45 +0000 2014",0,0,"California USA Berkeley » MalaysiaAirlines 423 Why Was Malaysia Airlines MH17 Flying Over Ukraine T…",NULL
7258721,490688361795821569,"Air India flight was 90 seconds away when missile struck Malaysia Airlines Flight MH17 #TOI","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Sun Jul 20 02:43:16 +0000 2014",0,0,"Air India flight 90 second away missile struck Malaysia Airlines Flight MH17 TOI",NULL
7260088,490688659587608576,"OMG RT @sarahkendzior: Locals who stole wallets of corpses at #MH17 crash site now trying to use their credit cards http://t.co/0bUbwnLW9U","<a href=\"http://www.echofon.com/\" rel=\"nofollow\">Echofon</a>","Sun Jul 20 02:44:27 +0000 2014",0,0,"OMG Locals stole wallet corps MH17 crash site trying use credit card",NULL
7260421,490688739278991360,"#PRAYFORMH17","<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","Sun Jul 20 02:44:46 +0000 2014",0,0,"PRAYFORMH17",NULL
7261216,490688907068334082,"RT @Petronasbrands: We want to help any way we can. Email to careforMH017@petronas.com.my for MH17 fund queries. http://t.co/tPsFMlCXga htt…","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Sun Jul 20 02:45:26 +0000 2014",0,0,"We want help way can Email careforMH017 MH17 fund query htt…",NULL
7262574,490689209070809088,"RT @Doemela: RT @OpPinkPower: Was Ukraine’s Ministry of Interior behind the Downing of Malaysian Airlines MH17? http://t.co/8kPv27VuQ8","<a href=\"https://twitter.com/download/android\" rel=\"nofollow\">Twitter for  Android</a>","Sun Jul 20 02:46:38 +0000 2014",0,0,"Was Ukraine’s Ministry Interior behind Downing Malaysian Airlines MH17",NULL
7263486,490689418789793792,"RT @sarahkendzior: Locals who stole wallets of corpses at #MH17 crash site now trying to use their credit cards http://t.co/PnZJR9qewP","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Sun Jul 20 02:47:28 +0000 2014",0,0,"Locals stole wallet corps MH17 crash site trying use credit card",NULL
7267062,490690207289597953,"U.S. @StateDept: Lack of Access at Crash Site of MH17

http://t.co/RrdtH0FYh1","<a href=\"http://tapbots.com/tweetbot\" rel=\"nofollow\">Tweetbot for iΟS</a>","Sun Jul 20 02:50:36 +0000 2014",0,0,"U S Lack Access Crash Site MH17",NULL
7267396,490690286998130688,"RT @pbump: The MH17 investigation is as if a dead body were found at the Corleone estate and Sonny and Fredo took charge of the investigati…","<a href=\"http://blackberry.com/twitter\" rel=\"nofollow\">Twitter for BlackBerry®</a>","Sun Jul 20 02:50:55 +0000 2014",0,0,"The MH17 investigation a a dead body found the Corleone estate Sonny Fredo took charge the investigati…",NULL
7269908,490690865807912960,"As of today, the Israeli attacks on Palestine have killed more than died on #MH17. So who's the terrorist?","<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>","Sun Jul 20 02:53:13 +0000 2014",0,0,"As today Israeli attack Palestine killed than died MH17 So who's terrorist",NULL
7270067,490690899353939970,"RT @DineshKarthik: My heartfelt condolences to all the families who have lost their loved ones. #RIPMH17","<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Mobile Web (M2)</a>","Sun Jul 20 02:53:21 +0000 2014",0,0,"My heartfelt condolence all family have lost loved one RIPMH17",NULL
7271177,490691159392415744,"RT @maxseddon: At this stage, any talk of a credible #MH17 investigation is ridiculous. It'll be a small miracle if relatives get the bodie…","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Sun Jul 20 02:54:23 +0000 2014",0,0,"At stage talk a credible MH17 investigation ridiculous It'll a small miracle relative get bodie…",NULL
7271725,490691281027227648,"Any obstacle in MH17 probe intolerable: Hollande http://t.co/pxsVPGYAQF #Mh17","<a href=\"http://oneindia.in\" rel=\"nofollow\">Oneindia</a>","Sun Jul 20 02:54:52 +0000 2014",0,0,"Any obstacle MH17 probe intolerable: Hollande Mh17",NULL
7272448,490691440419147776,"RT @PatVPeters: Whoever brought down MH17 had extensive training, experts says http://t.co/0o6jNy77O4","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Sun Jul 20 02:55:30 +0000 2014",0,0,"Whoever brought MH17 extensive training expert say",NULL
7272618,490691478180487170,"RT @HafizRayyan: Good news for M'sia.Yes! Both of u &amp; the M'sian people must fight together for the justice of #MH17. #JusticeForMH17 http:…","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Sun Jul 20 02:55:39 +0000 2014",0,0,"Good news M'sia Yes Both u M'sian people must fight together the justice MH17 JusticeForMH17 http:…",NULL
7272999,490691574641459200,"RT @An0nKn0wledge: #RIPToTheFamiliesOfMH17&amp;MH370
Researchers and Engineers murdered for their inventions they had for the world the cure fo…","<a href=\"https://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android Tablets</a>","Sun Jul 20 02:56:02 +0000 2014",0,0,"RIPToTheFamiliesOfMH17 MH370 Researchers Engineers murdered their invention had world the cure fo…",NULL
7273422,490691671110070272,"RT @OpPinkPower: Was MH17 Sabotaged By Israeli  Security Team At Amsterdam  Schiphol Airport? http://t.co/Y7fxig8jvb","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Sun Jul 20 02:56:25 +0000 2014",0,0,"Was MH17 Sabotaged By Israeli Security Team At Amsterdam Schiphol Airport",NULL
7273685,490691729834528769,"From Allah we came, to Allah we return. AlFatihah #PrayForMH17","<a href=\"http://blackberry.com/twitter\" rel=\"nofollow\">Twitter for BlackBerry®</a>","Sun Jul 20 02:56:39 +0000 2014",0,0,"From Allah came Allah return AlFatihah PrayForMH17",NULL
7273842,490691767570665472,"MH17 crash site a farce as amateurs control recovery of bodies - Sydney Morning Herald http://t.co/GWdPGc6ITK","<a href=\"http://twitterfeed.com\" rel=\"nofollow\">twitterfeed</a>","Sun Jul 20 02:56:48 +0000 2014",0,0,"MH17 crash site farce amateur control recovery body Sydney Morning Herald",NULL
7274324,490691885036363776,"RT @Gorgxous_: This saddens me..., the whole family died. May they rest in peace. Amen. #MH17 #PrayForMH17 http://t.co/ZhHieXt8OK","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Sun Jul 20 02:57:16 +0000 2014",0,0,"This saddens the whole family died May rest peace Amen MH17 PrayForMH17",NULL
7274490,490691926950043648,"RT @maria_ressa: 67% sad, 33% angry - Malaysia Airlines releases passenger manifest of MH17 via @rapplerdotcom http://t.co/aUcsaxgFnc","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Sun Jul 20 02:57:26 +0000 2014",0,0,"67% sad 33% angry Malaysia Airlines release passenger manifest MH17 via",NULL
7278601,490692853904179200,"#TeamBrothersVMAbbott joins mourners at service for MH17 victims http://t.co/a2WZBrrlAj (via @TeamBrothersVM","<a href=\"http://dlvr.it\" rel=\"nofollow\">dlvr.it</a>","Sun Jul 20 03:01:07 +0000 2014",0,0,"TeamBrothersVMAbbott join mourner service MH17 victim (via",NULL
7278926,490692921025249281,"RT @FinancialReview: Ukraine got fees for each commercial flight above its territory so kept airspace open as long as possible #MH17 http:/…","<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>","Sun Jul 20 03:01:23 +0000 2014",0,0,"Ukraine got fee each commercial flight it territory kept airspace open long possible MH17 http: …",NULL
7279603,490693059441487872,"UK PM Cameron in new EU sanctions warning to Russia over Malaysian plane http://t.co/CLvaqMKQ2G #MH17 http://t.co/ptZzS5lEjW”","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Sun Jul 20 03:01:56 +0000 2014",0,0,"UK PM Cameron new EU sanction warning Russia Malaysian plane MH17 ”",NULL
7280219,490693193650806784,"USA » NEWS » HOT NEWS 642 Bbc MH17 crash: Tragic twists of fate and lucky escapes #Bbc USA janinebucks South... http://t.co/btBBzhwTjf","<a href=\"http://dlvr.it\" rel=\"nofollow\">dlvr.it</a>","Sun Jul 20 03:02:28 +0000 2014",0,0,"USA » NEWS » HOT NEWS 642 Bbc MH17 crash: Tragic twist fate lucky escape Bbc USA janinebucks South",NULL
7280806,490693315285630976,"RT @JohnKerin2: Growing MH17 evidence means rethink on Russia http://t.co/VPeM2vdvHB","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Sun Jul 20 03:02:57 +0000 2014",0,0,"Growing MH17 evidence mean rethink Russia",NULL
7280871,490693332046446592,"ASEAN calls for a full, independent and transparent investigation into the MH17 catastrophe, and says it strongly condemns the downing of...","<a href=\"http://ifttt.com\" rel=\"nofollow\">IFTTT</a>","Sun Jul 20 03:03:01 +0000 2014",0,0,"ASEAN call a full independent transparent investigation MH17 catastrophe say strongly condemns the downing",NULL
7281471,490693462069493761,"RT @sabbykayyy: \"The cure of AIDS may have been on MH17\" ouch 😓😓😩😩","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Sun Jul 20 03:03:32 +0000 2014",0,0,"The cure AIDS may been MH17 ouch",NULL
7282176,490693613097988097,"RT @davidmunk: British press pretty sure who is to blame for #mh17 Ukraine atrocity methinks http://t.co/gbQ3dXkKZC","<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>","Sun Jul 20 03:04:08 +0000 2014",0,0,"British press pretty sure is blame mh17 Ukraine atrocity methinks",NULL
7283398,490693877339136000,"RT @_shakiki: “@ALsparkles: This poor, tragic lady lost her brother in Malaysian Airlines MH370 and her step daughter in MH17. http://t.co/…","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Sun Jul 20 03:05:11 +0000 2014",0,0,"“ This poor tragic lady lost brother Malaysian Airlines MH370 her step daughter MH17 …",NULL
7284668,490694158344921088,"RT @AmbassadorPower: Hideous scene at #MH17 crash: reports Pro-Russian militants taking victims' bodies from responders at gunpoint. Utter …","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Sun Jul 20 03:06:18 +0000 2014",0,0,"Hideous scene MH17 crash: report Pro-Russian militant taking victims' body responder gunpoint Utter …",NULL
7285126,490694263206731777,"RT @clarembee: Prayers for those on #MH17 and their poor loved ones. The world is on an unacceptable state for so many reasons.","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Sun Jul 20 03:06:43 +0000 2014",0,0,"Prayers those MH17 their poor loved one The world on unacceptable state so many reason",NULL
7285212,490694284178644992,"RT @NotAbrhm: #PrayForGaza #FreePalestine #JusticeForMH17 !!","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Sun Jul 20 03:06:48 +0000 2014",0,0,"PrayForGaza FreePalestine JusticeForMH17",NULL
7285710,490694397424435200,"RT @YouTravel: Putin's total lack of respect for #MH17 victims outrageous! #outragedforMH17","<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","Sun Jul 20 03:07:15 +0000 2014",0,0,"Putin's total lack respect MH17 victim outrageous outragedforMH17",NULL
7287721,490694850388320258,"RT @WSJ: Who are the pro-Russia separatists in east Ukraine? http://t.co/N95F4uwhom #MH17 http://t.co/Xxoaasb4pp","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Sun Jul 20 03:09:03 +0000 2014",0,0,"Who the pro-Russia separatist east Ukraine MH17",NULL
7288949,490695131419271168,"RT @staronline: MH17 crash: Ukraine accuses rebels of destroying evidence http://t.co/3zMjpyHoVp","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Sun Jul 20 03:10:10 +0000 2014",0,0,"MH17 crash: Ukraine accuses rebel destroying evidence",NULL
7289015,490695144002162688,"@PutinRF_Eng should be jailed for life. His weapons, his rebels killed innocent international civilians. #nomercy #MH17 #EnoughIsEnough","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Sun Jul 20 03:10:13 +0000 2014",0,0,"be jailed life His weapon rebel killed innocent international civilian nomercy MH17 EnoughIsEnough",NULL
7289332,490695211094274048,"RT @WSJ: Who are the pro-Russia separatists in east Ukraine? http://t.co/N95F4uwhom #MH17 http://t.co/Xxoaasb4pp","<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>","Sun Jul 20 03:10:29 +0000 2014",0,0,"Who the pro-Russia separatist east Ukraine MH17",NULL
7289933,490695349518864384,"#MH17 These separatists r Russian masked Cossaks they r zombies of Adolf Putin.","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Sun Jul 20 03:11:02 +0000 2014",0,0,"MH17 These separatist r Russian masked Cossaks r zombie Adolf Putin",NULL
7291974,490695802524676097,"RT @GoldenTalon: Flight #MH17 was likely hit by a medium range air-to-air missile. #Ukraine","<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","Sun Jul 20 03:12:50 +0000 2014",0,0,"Flight MH17 likely hit a medium range air-to-air missile Ukraine",NULL
7292314,490695882199683073,"RT @cnni: .@MAS has released the full list of passengers and crew killed on #MH17. Here's where they're from: http://t.co/jwD6KwbZ7X","<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","Sun Jul 20 03:13:09 +0000 2014",0,0,"released full list passenger crew killed MH17 Here's they're from:",NULL
7292890,490696012202123265,"HIV’s Greatest Foe Went Down W/MH17 http://t.co/wHK5IejN8F via @thedailybeast Put a target on his back when he lifted his hand to fight God.","<a href=\"https://dev.twitter.com/docs/tfw\" rel=\"nofollow\">Twitter for Websites</a>","Sun Jul 20 03:13:40 +0000 2014",0,0,"HIV’s Greatest Foe Went Down W MH17 via Put target back he lifted his hand fight God",NULL
7292964,490696029013299200,"RT @NBCNews: U.S. calls on Russian-backed separatists to let investigators into MH17 crash site, worries it's been 'tampered with' http://t…","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Sun Jul 20 03:13:44 +0000 2014",0,0,"U S call Russian-backed separatist let investigator MH17 crash site worry it's 'tampered with' http: t…",NULL
7293604,490696171598262272,"Think wisely eventhough im tired...#prayforMH17 #prayforGAZA...","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Sun Jul 20 03:14:18 +0000 2014",0,0,"Think wisely eventhough im tired prayforMH17 prayforGAZA",NULL
7294521,490696377106591744,"RT @anwarhafizi: MH17 &amp; Gaza. http://t.co/tFcquvJHEm","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Sun Jul 20 03:15:07 +0000 2014",0,0,"MH17 Gaza",NULL
7295322,490696549106593792,"RT @BBCWorld: UK PM Cameron in new EU sanctions warning to Russia over Malaysian plane http://t.co/9akdQDcu53 #MH17 http://t.co/vV863Pzxqf","<a href=\"http://www.hootsuite.com\" rel=\"nofollow\">Hootsuite</a>","Sun Jul 20 03:15:48 +0000 2014",0,0,"UK PM Cameron new EU sanction warning Russia Malaysian plane MH17",NULL
7296740,490696855290789889,"RT @cnni: .@MAS has released the full list of passengers and crew killed on #MH17. Here's where they're from: http://t.co/jwD6KwbZ7X","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Sun Jul 20 03:17:01 +0000 2014",0,0,"released full list passenger crew killed MH17 Here's they're from:",NULL
7299731,490697505395310592,"Pro-Russian Separatists Hamper MH17 Crash Investigation http://t.co/XzX5bpMG3B #themesh #technology","<a href=\"http://dlvr.it\" rel=\"nofollow\">dlvr.it</a>","Sun Jul 20 03:19:36 +0000 2014",0,0,"Pro-Russian Separatists Hamper MH17 Crash Investigation themesh technology",NULL
7300482,490697660584566784,"Malaysia Flight MH17 Black Box May Now Be In Moscow: Here's A Complete Update On The Crash - At least one of the... http://t.co/5ZGPkcNmp6","<a href=\"http://www.ajaymatharu.com/\" rel=\"nofollow\">Tweet Old Post</a>","Sun Jul 20 03:20:13 +0000 2014",0,0,"Malaysia Flight MH17 Black Box May Now Be In Moscow: Here's A Complete Update On The Crash At least one the",NULL
7301033,490697786393116672,"MH17 recovery scene like ‘invasion of body snatchers’, reports Australian daily http://t.co/rkoWGkrUYK","<a href=\"http://www.facebook.com/twitter\" rel=\"nofollow\">Facebook</a>","Sun Jul 20 03:20:43 +0000 2014",0,0,"MH17 recovery scene like ‘invasion body snatchers’ report Australian daily",NULL
7301241,490697828365131776,"RT @wrb330: The MH17 tragedy is a sad &amp; terrible shameful occurrence.

Yet so is Abbotts shameless whoring of it to increase his profile.","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Sun Jul 20 03:20:53 +0000 2014",0,0,"The MH17 tragedy a sad terrible shameful occurrence Yet is Abbotts shameless whoring it increase profile",NULL
7302161,490698033886007296,"RT @malaysiandaily: MH17 crash: Ukraine reveals photos of missiles crossing border to Russia: PETALING JAYA: The Ukr... http://t.co/3xXNBXQ…","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Sun Jul 20 03:21:42 +0000 2014",0,0,"MH17 crash: Ukraine reveals photo missile crossing border Russia: PETALING JAYA: The Ukr …",NULL
7303478,490698319077728256,"RT @ehhezey: \"@Jwxcl: The governments calls this vandalism but we call this a good piece of art. #PrayForGaza #PrayForMH17 http://t.co/4by6…","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Sun Jul 20 03:22:50 +0000 2014",0,0,"The government call vandalism we call a good piece art PrayForGaza PrayForMH17 …",NULL
7303926,490698415563874304,"RT @NDJ_Official: All those innocent lives .. Smh 😒 #RIP #MH17 #GAZA http://t.co/QEh9fxCESO","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Sun Jul 20 03:23:13 +0000 2014",0,0,"All innocent life Smh RIP MH17 GAZA",NULL
